user_id,archetype,signup_date,assigned_professor,timer_experiment,question_experiment,notification_experiment,total_events,last_active_date,total_sessions,avg_session_duration_sec,funnel_max_stage,days_active,quiz_attempts,quiz_pass_rate
u_02314,regular_user,2025-01-07,prof_010,no_timer,3_questions,no_notification,64,2025-03-31,20,9021.7,7,23,5.0,0.8
u_02315,regular_user,2025-01-12,prof_004,no_timer,3_questions,notification,86,2025-03-30,32,8253.4375,7,34,5.0,0.4
u_02316,regular_user,2025-01-14,prof_020,timer,3_questions,no_notification,78,2025-03-31,26,8591.692307692309,7,28,6.0,0.6666666666666666
u_02317,regular_user,2025-01-12,prof_017,no_timer,3_questions,no_notification,123,2025-03-30,35,8921.0,7,36,11.0,0.45454545454545453
u_02318,regular_user,2025-01-04,prof_005,no_timer,5_questions,no_notification,85,2025-03-27,34,11565.70588235294,7,35,5.0,1.0
u_02319,regular_user,2025-01-08,prof_004,no_timer,5_questions,no_notification,99,2025-03-31,29,15260.206896551725,7,33,8.0,0.625
u_02320,regular_user,2025-01-12,prof_009,timer,3_questions,notification,126,2025-04-01,39,16009.871794871795,7,41,10.0,0.7
u_02321,regular_user,2025-01-07,prof_005,no_timer,3_questions,no_notification,106,2025-03-31,36,11093.555555555555,7,39,9.0,0.6666666666666666
u_02322,regular_user,2025-01-13,prof_015,no_timer,3_questions,notification,107,2025-03-31,37,7953.540540540541,7,40,8.0,0.625
u_02323,regular_user,2025-01-12,prof_019,no_timer,5_questions,notification,174,2025-04-01,51,20158.58823529412,7,53,16.0,0.5625
u_02324,regular_user,2025-01-08,prof_003,no_timer,3_questions,notification,145,2025-03-31,37,41266.13513513513,7,41,16.0,0.8125
u_02325,regular_user,2025-01-05,prof_013,no_timer,5_questions,no_notification,129,2025-03-31,46,3470.1304347826085,7,46,8.0,0.25
u_02326,regular_user,2025-01-03,prof_014,no_timer,5_questions,no_notification,69,2025-03-28,29,6829.758620689655,7,30,5.0,0.6
u_02327,regular_user,2025-01-04,prof_005,timer,5_questions,no_notification,103,2025-04-01,40,5745.7,7,41,6.0,0.6666666666666666
u_02328,regular_user,2025-01-02,prof_018,no_timer,5_questions,notification,138,2025-03-30,47,12666.234042553191,7,50,11.0,0.45454545454545453
u_02329,regular_user,2025-01-02,prof_013,timer,5_questions,notification,133,2025-03-30,43,18001.674418604653,7,48,11.0,0.8181818181818182
u_02330,regular_user,2025-01-08,prof_003,timer,5_questions,notification,115,2025-03-31,34,21342.617647058825,7,38,11.0,0.8181818181818182
u_02331,regular_user,2025-01-04,prof_007,timer,5_questions,no_notification,68,2025-03-30,26,7532.807692307692,7,27,4.0,0.75
u_02332,regular_user,2025-01-01,prof_005,timer,3_questions,no_notification,116,2025-03-30,40,6471.9,7,41,10.0,0.5
u_02333,regular_user,2025-01-06,prof_012,timer,5_questions,no_notification,124,2025-03-30,38,20913.5,7,42,12.0,0.6666666666666666
u_02334,regular_user,2025-01-05,prof_005,no_timer,3_questions,notification,156,2025-03-30,41,23213.51219512195,7,45,17.0,0.5882352941176471
u_02335,regular_user,2025-01-07,prof_008,timer,3_questions,notification,84,2025-03-30,34,8000.411764705882,7,36,5.0,0.4
u_02336,regular_user,2025-01-08,prof_005,no_timer,3_questions,no_notification,70,2025-03-31,29,6846.103448275862,7,30,3.0,1.0
u_02337,regular_user,2025-01-14,prof_012,timer,3_questions,notification,116,2025-03-28,33,27765.636363636364,7,35,10.0,1.0
u_02338,regular_user,2025-01-06,prof_016,timer,3_questions,notification,118,2025-03-28,39,15276.897435897436,7,41,10.0,0.6
u_02339,regular_user,2025-01-11,prof_012,timer,3_questions,notification,131,2025-03-31,38,24259.28947368421,7,43,12.0,0.9166666666666666
u_02340,regular_user,2025-01-09,prof_003,timer,5_questions,notification,72,2025-04-01,30,14654.766666666666,7,34,5.0,0.8
u_02341,regular_user,2025-01-04,prof_006,no_timer,3_questions,no_notification,151,2025-03-31,39,14594.897435897436,7,43,13.0,0.6153846153846154
u_02342,regular_user,2025-01-04,prof_016,no_timer,5_questions,no_notification,86,2025-03-31,36,7627.472222222223,7,39,4.0,0.75
u_02343,regular_user,2025-01-12,prof_001,no_timer,3_questions,notification,143,2025-04-02,47,13655.297872340425,7,49,9.0,0.6666666666666666
u_02344,regular_user,2025-01-06,prof_002,timer,3_questions,notification,113,2025-03-31,35,18269.314285714285,7,39,10.0,0.5
u_02345,regular_user,2025-01-10,prof_001,no_timer,5_questions,no_notification,64,2025-03-24,22,12458.818181818182,7,23,4.0,0.5
u_02346,regular_user,2025-01-02,prof_018,no_timer,5_questions,notification,153,2025-03-31,54,15612.148148148148,7,59,11.0,0.7272727272727273
u_02347,regular_user,2025-01-11,prof_014,timer,5_questions,notification,123,2025-03-30,48,11117.020833333334,7,48,9.0,0.4444444444444444
u_02348,regular_user,2025-01-07,prof_017,no_timer,3_questions,notification,155,2025-03-29,33,22244.0,7,40,18.0,0.5555555555555556
u_02349,regular_user,2025-01-06,prof_013,timer,3_questions,no_notification,73,2025-03-31,26,8582.423076923076,7,28,4.0,0.75
u_02350,regular_user,2025-01-06,prof_006,timer,5_questions,no_notification,107,2025-03-31,38,14767.447368421053,7,39,8.0,0.5
u_02351,regular_user,2025-01-08,prof_011,no_timer,5_questions,notification,123,2025-03-31,48,11663.041666666666,7,51,9.0,0.4444444444444444
u_02352,regular_user,2025-01-12,prof_002,no_timer,5_questions,notification,153,2025-03-31,49,14558.367346938776,7,50,12.0,0.5833333333333334
u_02353,regular_user,2025-01-14,prof_009,timer,3_questions,notification,159,2025-04-01,42,18482.404761904763,7,45,16.0,0.6875
u_02354,regular_user,2025-01-01,prof_012,no_timer,3_questions,notification,110,2025-03-30,42,7391.928571428572,7,45,5.0,0.8
u_02355,regular_user,2025-01-10,prof_010,timer,3_questions,notification,133,2025-03-27,40,17254.35,7,43,10.0,0.8
u_02356,regular_user,2025-01-08,prof_007,timer,5_questions,notification,92,2025-03-30,35,8591.742857142857,7,36,6.0,0.5
u_02357,regular_user,2025-01-06,prof_018,timer,3_questions,notification,135,2025-04-02,41,16733.731707317074,7,44,12.0,0.5833333333333334
u_02358,regular_user,2025-01-14,prof_009,timer,3_questions,no_notification,106,2025-03-31,31,12767.290322580646,7,34,8.0,0.625
u_02359,regular_user,2025-01-04,prof_002,timer,5_questions,notification,137,2025-03-31,47,13997.08510638298,7,49,11.0,0.6363636363636364
u_02360,regular_user,2025-01-09,prof_010,timer,5_questions,no_notification,106,2025-04-02,39,12903.02564102564,7,41,6.0,0.8333333333333334
u_02361,regular_user,2025-01-09,prof_013,timer,5_questions,no_notification,68,2025-03-30,30,7171.533333333334,7,34,4.0,1.0
u_02362,regular_user,2025-01-11,prof_012,timer,3_questions,no_notification,81,2025-03-28,31,6988.645161290323,7,33,6.0,0.3333333333333333
u_02363,regular_user,2025-01-01,prof_014,timer,3_questions,notification,140,2025-03-31,40,23424.075,7,41,12.0,0.5833333333333334
u_02364,regular_user,2025-01-08,prof_019,no_timer,5_questions,notification,91,2025-03-30,40,10310.225,7,44,6.0,0.5
u_02365,regular_user,2025-01-03,prof_010,timer,3_questions,no_notification,92,2025-03-28,30,13519.733333333334,7,32,8.0,0.5
u_02366,regular_user,2025-01-02,prof_003,timer,3_questions,notification,168,2025-03-31,42,25657.52380952381,7,48,15.0,0.7333333333333333
u_02367,regular_user,2025-01-05,prof_005,timer,5_questions,no_notification,146,2025-03-31,48,15429.145833333334,7,52,11.0,0.7272727272727273
u_02368,regular_user,2025-01-10,prof_005,no_timer,5_questions,no_notification,87,2025-03-26,31,6931.580645161291,7,32,5.0,0.4
u_02369,regular_user,2025-01-09,prof_020,no_timer,3_questions,no_notification,110,2025-03-30,28,28116.071428571428,7,35,10.0,0.9
u_02370,regular_user,2025-01-02,prof_008,timer,3_questions,notification,93,2025-03-31,46,7460.304347826087,6,47,5.0,0.6
u_02371,regular_user,2025-01-11,prof_019,no_timer,3_questions,notification,79,2025-03-27,28,7135.75,7,30,6.0,0.3333333333333333
u_02372,regular_user,2025-01-11,prof_005,no_timer,3_questions,no_notification,162,2025-03-28,40,13344.375,7,42,14.0,0.8571428571428571
u_02373,regular_user,2025-01-01,prof_004,no_timer,5_questions,notification,152,2025-03-30,47,19847.76595744681,7,50,13.0,0.8461538461538461
u_02374,regular_user,2025-01-08,prof_010,timer,3_questions,no_notification,78,2025-03-27,30,10695.566666666668,7,32,5.0,0.8
u_02375,regular_user,2025-01-01,prof_019,no_timer,5_questions,notification,94,2025-04-01,33,10759.545454545454,7,37,8.0,0.625
u_02376,regular_user,2025-01-11,prof_003,timer,5_questions,no_notification,128,2025-04-02,39,20066.25641025641,7,43,11.0,0.7272727272727273
u_02377,regular_user,2025-01-05,prof_016,no_timer,5_questions,notification,116,2025-04-01,42,11347.404761904761,7,45,9.0,0.6666666666666666
u_02378,regular_user,2025-01-13,prof_004,no_timer,3_questions,no_notification,73,2025-03-31,28,9563.357142857143,7,28,5.0,0.4
u_02379,regular_user,2025-01-08,prof_010,no_timer,5_questions,notification,117,2025-03-31,44,3950.590909090909,7,44,7.0,0.2857142857142857
u_02380,regular_user,2025-01-01,prof_015,no_timer,5_questions,no_notification,89,2025-03-27,41,268.5853658536585,7,41,3.0,0.3333333333333333
u_02381,regular_user,2025-01-13,prof_003,no_timer,5_questions,no_notification,97,2025-03-30,38,11365.421052631578,7,40,6.0,0.5
u_02382,regular_user,2025-01-08,prof_002,timer,3_questions,notification,141,2025-03-30,40,17223.425,7,43,14.0,0.6428571428571429
u_02383,regular_user,2025-01-05,prof_005,timer,5_questions,no_notification,56,2025-03-29,30,2354.0666666666666,7,31,2.0,0.5
u_02384,regular_user,2025-01-06,prof_006,no_timer,3_questions,notification,134,2025-03-31,40,20256.65,7,45,13.0,0.6923076923076923
u_02385,regular_user,2025-01-02,prof_013,no_timer,3_questions,no_notification,90,2025-03-31,34,6922.676470588235,7,37,6.0,0.5
u_02386,regular_user,2025-01-11,prof_015,no_timer,5_questions,notification,125,2025-03-30,32,20323.90625,7,36,12.0,0.5833333333333334
u_02387,regular_user,2025-01-13,prof_003,timer,3_questions,no_notification,128,2025-03-31,39,13792.25641025641,7,42,10.0,0.8
u_02388,regular_user,2025-01-14,prof_014,timer,5_questions,no_notification,85,2025-03-31,28,20225.714285714286,7,31,6.0,1.0
u_02389,regular_user,2025-01-06,prof_003,no_timer,5_questions,no_notification,99,2025-03-26,38,16067.21052631579,7,40,7.0,0.7142857142857143
u_02390,regular_user,2025-01-09,prof_007,no_timer,3_questions,no_notification,140,2025-03-31,47,11172.404255319148,7,49,13.0,0.6153846153846154
u_02391,regular_user,2025-01-02,prof_015,timer,3_questions,no_notification,131,2025-03-31,39,21023.79487179487,7,44,11.0,0.8181818181818182
u_02392,regular_user,2025-01-02,prof_005,timer,5_questions,notification,126,2025-03-31,45,13621.044444444444,7,48,9.0,0.7777777777777778
u_02393,regular_user,2025-01-07,prof_020,no_timer,3_questions,no_notification,168,2025-03-31,34,21012.852941176472,7,40,19.0,0.5789473684210527
u_02394,regular_user,2025-01-03,prof_014,no_timer,3_questions,notification,157,2025-03-31,43,23368.697674418603,7,50,15.0,0.7333333333333333
u_02395,regular_user,2025-01-14,prof_007,timer,5_questions,no_notification,93,2025-03-28,31,17497.16129032258,7,34,8.0,0.625
u_02396,regular_user,2025-01-07,prof_009,timer,3_questions,notification,146,2025-03-31,48,11901.354166666666,7,49,10.0,0.8
u_02397,regular_user,2025-01-07,prof_003,no_timer,5_questions,notification,98,2025-03-29,46,8694.41304347826,7,47,5.0,0.6
u_02398,regular_user,2025-01-11,prof_010,no_timer,5_questions,notification,116,2025-03-30,37,13810.216216216217,7,41,9.0,0.7777777777777778
u_02399,regular_user,2025-01-12,prof_009,timer,3_questions,notification,135,2025-03-29,37,30571.135135135137,7,42,13.0,0.9230769230769231
u_02400,regular_user,2025-01-12,prof_014,no_timer,5_questions,notification,122,2025-03-31,35,11185.885714285714,7,40,11.0,0.7272727272727273
u_02401,regular_user,2025-01-05,prof_007,no_timer,5_questions,no_notification,128,2025-03-31,38,11347.947368421053,7,41,9.0,0.5555555555555556
u_02402,regular_user,2025-01-01,prof_016,timer,5_questions,no_notification,102,2025-03-31,44,7313.75,7,46,6.0,0.5
u_02403,regular_user,2025-01-07,prof_019,no_timer,3_questions,notification,188,2025-03-31,49,15102.734693877552,7,53,18.0,0.5555555555555556
u_02404,regular_user,2025-01-13,prof_003,timer,5_questions,no_notification,81,2025-03-26,23,19079.521739130436,7,26,7.0,0.5714285714285714
u_02405,regular_user,2025-01-01,prof_001,timer,5_questions,notification,152,2025-03-31,53,12165.88679245283,7,57,12.0,0.8333333333333334
u_02406,regular_user,2025-01-13,prof_016,no_timer,3_questions,no_notification,68,2025-04-01,26,10221.0,7,28,4.0,0.75
u_02407,regular_user,2025-01-01,prof_009,timer,5_questions,notification,76,2025-03-30,31,6789.870967741936,7,32,5.0,0.6
u_02408,regular_user,2025-01-09,prof_015,timer,3_questions,notification,161,2025-03-29,39,33538.153846153844,7,47,18.0,0.7222222222222222
u_02409,regular_user,2025-01-07,prof_007,no_timer,3_questions,no_notification,113,2025-04-01,32,20679.21875,7,36,12.0,0.5833333333333334
u_02410,regular_user,2025-01-07,prof_007,no_timer,3_questions,notification,172,2025-03-31,44,22067.68181818182,7,49,17.0,0.5882352941176471
u_02411,regular_user,2025-01-12,prof_019,timer,5_questions,no_notification,144,2025-03-31,45,12639.933333333332,7,47,10.0,0.7
u_02412,regular_user,2025-01-10,prof_001,no_timer,5_questions,notification,112,2025-03-31,41,9307.19512195122,7,43,8.0,0.375
u_02413,regular_user,2025-01-06,prof_016,no_timer,5_questions,no_notification,133,2025-03-31,35,17689.114285714284,7,38,13.0,0.5384615384615384
u_02414,regular_user,2025-01-02,prof_012,no_timer,5_questions,no_notification,92,2025-03-30,40,2998.425,7,40,5.0,0.4
u_02415,regular_user,2025-01-05,prof_004,timer,5_questions,no_notification,113,2025-03-28,36,17375.88888888889,7,41,7.0,0.8571428571428571
u_02416,regular_user,2025-01-07,prof_012,timer,3_questions,no_notification,75,2025-03-30,32,3178.875,7,33,2.0,0.5
u_02417,regular_user,2025-01-11,prof_013,no_timer,5_questions,no_notification,59,2025-03-30,27,4257.222222222223,7,28,4.0,0.25
u_02418,regular_user,2025-01-05,prof_020,timer,3_questions,notification,114,2025-03-31,36,16741.472222222223,7,39,9.0,0.8888888888888888
u_02419,regular_user,2025-01-10,prof_003,timer,5_questions,notification,99,2025-03-31,40,7616.175,7,42,5.0,0.6
u_02420,regular_user,2025-01-01,prof_016,timer,5_questions,notification,110,2025-03-31,41,11941.878048780487,7,43,7.0,0.8571428571428571
u_02421,regular_user,2025-01-07,prof_010,no_timer,3_questions,notification,70,2025-03-31,37,8158.675675675676,7,38,2.0,1.0
u_02422,regular_user,2025-01-01,prof_015,no_timer,3_questions,notification,143,2025-04-01,44,9313.59090909091,7,47,11.0,0.5454545454545454
u_02423,regular_user,2025-01-06,prof_016,timer,5_questions,no_notification,86,2025-03-27,32,9373.15625,7,35,6.0,0.8333333333333334
u_02424,regular_user,2025-01-11,prof_014,no_timer,3_questions,no_notification,107,2025-03-28,34,2753.235294117647,7,35,8.0,0.25
u_02425,regular_user,2025-01-02,prof_008,no_timer,5_questions,no_notification,84,2025-03-24,29,14120.862068965518,7,32,6.0,0.6666666666666666
u_02426,regular_user,2025-01-04,prof_010,no_timer,3_questions,notification,88,2025-03-26,34,5309.294117647059,7,34,4.0,0.5
u_02427,regular_user,2025-01-11,prof_014,timer,3_questions,notification,163,2025-03-29,38,33685.21052631579,7,45,17.0,0.7647058823529411
u_02428,regular_user,2025-01-05,prof_005,no_timer,5_questions,no_notification,103,2025-03-28,35,14994.914285714285,7,38,8.0,0.5
u_02429,regular_user,2025-01-08,prof_006,no_timer,3_questions,no_notification,106,2025-03-31,32,7992.84375,7,35,10.0,0.3
u_02430,regular_user,2025-01-10,prof_007,no_timer,3_questions,no_notification,111,2025-03-28,34,20665.5,7,38,9.0,0.6666666666666666
u_02431,regular_user,2025-01-13,prof_005,no_timer,3_questions,no_notification,162,2025-03-25,42,12253.452380952382,7,45,15.0,0.5333333333333333
u_02432,regular_user,2025-01-06,prof_011,timer,5_questions,notification,143,2025-04-01,42,20658.428571428572,7,45,12.0,0.8333333333333334
u_02433,regular_user,2025-01-03,prof_004,timer,3_questions,no_notification,135,2025-03-31,35,27165.285714285714,7,39,13.0,0.7692307692307693
u_02434,regular_user,2025-01-01,prof_009,timer,5_questions,notification,116,2025-03-31,42,11831.380952380952,7,44,7.0,0.5714285714285714
u_02435,regular_user,2025-01-08,prof_003,timer,3_questions,no_notification,87,2025-03-28,38,2784.5263157894738,7,39,3.0,0.3333333333333333
u_02436,regular_user,2025-01-01,prof_001,timer,3_questions,notification,152,2025-03-31,51,13492.901960784313,7,53,12.0,0.9166666666666666
u_02437,regular_user,2025-01-03,prof_019,no_timer,3_questions,notification,143,2025-03-31,45,15069.555555555555,7,46,12.0,0.5833333333333334
u_02438,regular_user,2025-01-07,prof_015,no_timer,3_questions,notification,111,2025-03-31,40,9254.7,7,44,8.0,0.75
u_02439,regular_user,2025-01-11,prof_008,no_timer,3_questions,notification,147,2025-03-30,43,15909.255813953489,7,45,15.0,0.5333333333333333
u_02440,regular_user,2025-01-06,prof_013,no_timer,3_questions,no_notification,96,2025-03-27,31,5683.258064516129,7,32,7.0,0.42857142857142855
u_02441,regular_user,2025-01-14,prof_003,timer,3_questions,notification,97,2025-03-31,33,11649.515151515152,7,36,6.0,0.6666666666666666
u_02442,regular_user,2025-01-03,prof_004,no_timer,3_questions,notification,107,2025-03-31,33,12687.181818181818,7,35,11.0,0.7272727272727273
u_02443,regular_user,2025-01-10,prof_005,no_timer,5_questions,notification,77,2025-03-31,34,6574.176470588235,7,35,4.0,0.5
u_02444,regular_user,2025-01-14,prof_003,timer,5_questions,no_notification,102,2025-03-30,34,13950.235294117647,7,36,8.0,0.625
u_02445,regular_user,2025-01-11,prof_007,no_timer,3_questions,no_notification,72,2025-03-31,26,15680.73076923077,7,28,5.0,1.0
u_02446,regular_user,2025-01-01,prof_001,no_timer,3_questions,no_notification,115,2025-03-30,27,35719.92592592593,7,34,12.0,0.8333333333333334
u_02447,regular_user,2025-01-03,prof_003,timer,5_questions,no_notification,83,2025-03-30,34,5312.35294117647,7,35,5.0,0.4
u_02448,regular_user,2025-01-03,prof_011,no_timer,3_questions,notification,130,2025-03-31,45,10817.244444444445,7,48,10.0,0.6
u_02449,regular_user,2025-01-09,prof_010,timer,3_questions,notification,102,2025-04-01,34,12912.588235294117,7,36,7.0,0.7142857142857143
u_02450,regular_user,2025-01-11,prof_004,no_timer,5_questions,no_notification,94,2025-03-31,32,2444.46875,7,32,7.0,0.42857142857142855
u_02451,regular_user,2025-01-13,prof_020,timer,3_questions,no_notification,98,2025-03-31,31,15830.41935483871,7,36,8.0,0.75
u_02452,regular_user,2025-01-06,prof_004,timer,3_questions,notification,203,2025-04-01,41,38041.60975609756,7,48,23.0,0.7391304347826086
u_02453,regular_user,2025-01-13,prof_017,timer,3_questions,no_notification,104,2025-03-31,37,12632.783783783783,7,39,8.0,1.0
u_02454,regular_user,2025-01-06,prof_004,timer,3_questions,no_notification,87,2025-03-31,27,21558.962962962964,7,31,7.0,0.8571428571428571
u_02455,regular_user,2025-01-08,prof_005,timer,3_questions,notification,143,2025-03-30,43,24348.627906976744,7,48,12.0,0.6666666666666666
u_02456,regular_user,2025-01-10,prof_009,no_timer,5_questions,notification,96,2025-03-30,43,8067.488372093023,7,45,5.0,0.6
u_02457,regular_user,2025-01-01,prof_003,no_timer,5_questions,no_notification,123,2025-03-31,41,14691.341463414634,7,45,11.0,0.7272727272727273
u_02458,regular_user,2025-01-09,prof_016,no_timer,5_questions,notification,146,2025-03-30,49,16141.795918367347,7,52,11.0,0.7272727272727273
u_02459,regular_user,2025-01-12,prof_009,timer,3_questions,no_notification,78,2025-03-28,30,12046.033333333333,7,32,4.0,0.75
u_02460,regular_user,2025-01-02,prof_013,timer,5_questions,notification,113,2025-03-31,44,10443.386363636364,7,45,6.0,0.8333333333333334
u_02461,regular_user,2025-01-04,prof_007,no_timer,5_questions,no_notification,106,2025-03-28,36,7423.527777777777,7,37,8.0,0.5
u_02462,regular_user,2025-01-05,prof_014,no_timer,5_questions,notification,143,2025-03-31,47,11026.808510638299,7,50,11.0,0.6363636363636364
u_02463,regular_user,2025-01-10,prof_020,no_timer,5_questions,notification,110,2025-03-31,39,6734.179487179487,7,39,9.0,0.3333333333333333
u_02464,regular_user,2025-01-06,prof_019,no_timer,5_questions,notification,131,2025-03-28,46,16360.847826086956,7,50,9.0,0.8888888888888888
u_02465,regular_user,2025-01-09,prof_015,timer,3_questions,no_notification,111,2025-04-02,29,36064.137931034486,7,35,10.0,0.8
u_02466,regular_user,2025-01-09,prof_019,no_timer,5_questions,no_notification,77,2025-03-28,28,5169.821428571428,7,30,6.0,0.5
u_02467,regular_user,2025-01-14,prof_013,timer,3_questions,notification,118,2025-03-28,34,30027.264705882353,7,40,10.0,0.9
u_02468,regular_user,2025-01-11,prof_011,no_timer,3_questions,no_notification,99,2025-03-31,34,7968.588235294118,7,36,7.0,0.5714285714285714
u_02469,regular_user,2025-01-07,prof_008,timer,3_questions,no_notification,155,2025-03-31,40,22004.625,7,45,14.0,0.6428571428571429
u_02470,regular_user,2025-01-01,prof_012,timer,5_questions,notification,144,2025-03-31,51,13173.490196078432,7,54,8.0,0.875
u_02471,regular_user,2025-01-02,prof_001,no_timer,3_questions,no_notification,111,2025-03-26,35,13353.171428571428,7,36,7.0,1.0
u_02472,regular_user,2025-01-09,prof_007,no_timer,5_questions,notification,144,2025-03-30,42,23579.761904761905,7,47,14.0,0.6428571428571429
u_02473,regular_user,2025-01-14,prof_018,timer,5_questions,no_notification,79,2025-03-29,28,8414.857142857143,7,29,5.0,0.6
u_02474,regular_user,2025-01-02,prof_020,timer,3_questions,notification,163,2025-03-31,52,15193.846153846154,7,54,13.0,0.6923076923076923
u_02475,regular_user,2025-01-05,prof_018,no_timer,3_questions,no_notification,116,2025-03-26,31,27148.09677419355,7,36,11.0,0.7272727272727273
u_02476,regular_user,2025-01-04,prof_014,no_timer,5_questions,notification,185,2025-03-31,50,20939.5,7,54,17.0,0.6470588235294118
u_02477,regular_user,2025-01-06,prof_007,timer,5_questions,no_notification,36,2025-03-31,19,113.89473684210526,5,19,2.0,0.0
u_02478,regular_user,2025-01-01,prof_002,no_timer,5_questions,notification,172,2025-04-02,48,20596.145833333332,7,53,17.0,0.7058823529411765
u_02479,regular_user,2025-01-03,prof_004,no_timer,3_questions,no_notification,157,2025-03-31,34,35223.32352941176,7,40,18.0,0.7222222222222222
u_02480,regular_user,2025-01-07,prof_019,no_timer,3_questions,notification,133,2025-03-30,39,19947.641025641027,7,43,13.0,0.6923076923076923
u_02481,regular_user,2025-01-12,prof_010,timer,3_questions,no_notification,106,2025-03-31,41,8309.926829268292,7,42,6.0,0.5
u_02482,regular_user,2025-01-12,prof_010,timer,5_questions,notification,115,2025-03-29,40,18070.425,7,43,7.0,1.0
u_02483,regular_user,2025-01-10,prof_018,timer,5_questions,notification,84,2025-03-31,33,8865.242424242424,7,36,5.0,0.8
u_02484,regular_user,2025-01-14,prof_003,no_timer,3_questions,no_notification,90,2025-03-31,32,10647.25,7,34,6.0,0.5
u_02485,regular_user,2025-01-14,prof_010,no_timer,5_questions,no_notification,87,2025-03-25,32,13120.21875,7,33,5.0,0.8
u_02486,regular_user,2025-01-09,prof_013,timer,5_questions,no_notification,80,2025-03-31,37,3811.135135135135,7,38,4.0,0.25
u_02487,regular_user,2025-01-05,prof_020,timer,5_questions,no_notification,147,2025-03-31,36,23136.583333333332,7,40,15.0,0.5333333333333333
u_02488,regular_user,2025-01-07,prof_015,no_timer,3_questions,no_notification,100,2025-03-28,26,14898.038461538461,7,29,10.0,0.4
u_02489,regular_user,2025-01-08,prof_020,timer,3_questions,notification,80,2025-03-26,31,7446.064516129032,7,32,3.0,0.6666666666666666
u_02490,regular_user,2025-01-05,prof_002,timer,3_questions,notification,131,2025-03-29,42,16678.761904761905,7,45,10.0,0.9
u_02491,regular_user,2025-01-03,prof_011,no_timer,3_questions,notification,154,2025-03-29,51,19688.50980392157,7,53,15.0,0.6666666666666666
u_02492,regular_user,2025-01-08,prof_003,timer,5_questions,notification,112,2025-03-29,38,17100.63157894737,7,42,10.0,0.8
u_02493,regular_user,2025-01-01,prof_002,no_timer,3_questions,notification,207,2025-03-27,43,35567.441860465115,7,51,24.0,0.7083333333333334
u_02494,regular_user,2025-01-14,prof_002,no_timer,3_questions,no_notification,132,2025-03-31,38,12105.5,7,40,11.0,0.6363636363636364
u_02495,regular_user,2025-01-02,prof_011,no_timer,5_questions,notification,114,2025-03-31,38,8091.315789473684,7,39,9.0,0.3333333333333333
u_02496,regular_user,2025-01-05,prof_005,no_timer,3_questions,notification,112,2025-03-27,44,6798.136363636364,7,46,8.0,0.25
u_02497,regular_user,2025-01-11,prof_011,timer,5_questions,no_notification,58,2025-03-30,23,2454.478260869565,7,23,3.0,0.6666666666666666
u_02498,regular_user,2025-01-03,prof_004,timer,5_questions,no_notification,67,2025-03-30,30,790.9666666666667,7,31,1.0,1.0
u_02499,regular_user,2025-01-01,prof_009,no_timer,5_questions,notification,143,2025-03-30,43,13994.720930232557,7,46,13.0,0.46153846153846156
u_02500,regular_user,2025-01-07,prof_003,no_timer,5_questions,notification,110,2025-03-31,40,8080.4,7,41,8.0,0.5
u_02501,regular_user,2025-01-06,prof_012,timer,3_questions,notification,108,2025-03-31,39,19536.82051282051,7,44,8.0,0.875
u_02502,regular_user,2025-01-14,prof_003,no_timer,3_questions,notification,117,2025-03-31,33,15070.151515151516,7,36,12.0,0.4166666666666667
u_02503,regular_user,2025-01-03,prof_001,timer,5_questions,no_notification,105,2025-03-31,40,5051.175,6,41,8.0,0.25
u_02504,regular_user,2025-01-11,prof_007,no_timer,3_questions,no_notification,158,2025-03-30,37,36071.18918918919,7,44,18.0,0.7777777777777778
u_02505,regular_user,2025-01-03,prof_007,no_timer,5_questions,no_notification,124,2025-03-31,35,15571.4,7,40,11.0,0.6363636363636364
u_02506,regular_user,2025-01-09,prof_005,timer,3_questions,notification,161,2025-03-29,41,27988.780487804877,7,46,16.0,0.6875
u_02507,regular_user,2025-01-01,prof_012,no_timer,5_questions,notification,155,2025-03-31,54,9120.148148148148,7,56,12.0,0.5
u_02508,regular_user,2025-01-09,prof_013,timer,3_questions,no_notification,95,2025-03-31,34,11792.558823529413,7,38,5.0,1.0
u_02509,regular_user,2025-01-11,prof_014,timer,5_questions,notification,115,2025-03-29,42,16377.02380952381,7,44,8.0,0.875
u_02510,regular_user,2025-01-04,prof_005,no_timer,3_questions,notification,118,2025-04-01,37,19352.594594594593,7,42,10.0,0.8
u_02511,regular_user,2025-01-11,prof_008,timer,5_questions,notification,126,2025-03-31,46,13769.41304347826,7,50,7.0,0.8571428571428571
u_02512,regular_user,2025-01-11,prof_009,timer,5_questions,no_notification,111,2025-03-28,30,24827.0,7,32,11.0,0.6363636363636364
u_02513,regular_user,2025-01-01,prof_012,no_timer,3_questions,notification,162,2025-03-27,42,21203.309523809523,7,49,17.0,0.5882352941176471
u_02514,regular_user,2025-01-02,prof_012,no_timer,3_questions,notification,166,2025-03-29,51,9193.70588235294,7,52,16.0,0.4375
u_02515,regular_user,2025-01-14,prof_013,no_timer,5_questions,notification,78,2025-04-01,31,10015.0,7,32,5.0,0.8
u_02516,regular_user,2025-01-11,prof_015,no_timer,5_questions,notification,136,2025-03-30,52,6959.884615384615,7,53,8.0,0.375
u_02517,regular_user,2025-01-03,prof_002,no_timer,5_questions,notification,134,2025-04-01,51,10677.254901960785,7,53,9.0,0.6666666666666666
